,age,income,city,education,target
1934,37.0,93956.80801435377,NY,Masters,142.7712526426525
1935,33.0,47933.787464603025,SF,Masters,141.68894670258658
1936,38.0,60789.87089392892,LA,Masters,153.49551991712593
1937,37.0,84049.90464770189,NY,Masters,154.32835966944887
1938,33.0,70635.28196151149,,Bachelors,118.46483441036352
1939,29.0,78238.2277375007,LA,PhD,142.30141691066956
1940,41.0,92997.46175028145,NY,,145.29604926747425
1941,24.0,85057.02322498719,NY,Bachelors,97.19820361309205
1942,37.0,72062.14517711719,NY,,129.7056745724919
1943,51.0,101340.13974777698,LA,Masters,165.90308128907023
1944,44.0,60574.9577680565,NY,Bachelors,143.79773459514502
1945,49.0,68495.3553851117,NY,Bachelors,166.13704870076498
1946,26.0,69543.39502745851,NY,Masters,118.00603673106141
1947,41.0,68463.6735097453,LA,PhD,173.6953633222932
1948,22.0,53961.840145582595,SF,Masters,112.30867728138463
1949,,46245.252622592525,LA,Bachelors,164.42475626861193
1950,42.0,76258.0236156879,NY,,159.1947666891891
1951,41.0,,SF,,167.85207932867638
1952,,98617.1318347192,LA,Bachelors,104.65095137613795
1953,43.0,,SF,Masters,178.85290332507455
1954,39.0,66227.66113762764,LA,Bachelors,123.1281262094185
1955,29.0,,LA,PhD,144.59025355016206
1956,53.0,76032.88956171583,LA,Bachelors,140.85697125218206
1957,54.0,67367.23858319427,NY,,149.02902412160785
1958,37.0,60389.023783533354,LA,,154.62077831146516
1959,33.0,124865.52705998611,SF,Bachelors,141.8292791729034
1960,59.0,75426.78643392609,SF,Bachelors,197.66653815484156
1961,55.0,86266.44366076594,SF,Masters,211.40939403621996
1962,35.0,54655.81719649757,LA,Bachelors,105.66887619637353
1963,57.0,61330.219203644876,NY,Bachelors,191.78160276793972
1964,54.0,,,Bachelors,193.35553367711643
1965,44.0,90953.96409033453,LA,,134.67405341455458
1966,23.0,76864.33155599925,LA,Bachelors,96.28456087728328
1967,42.0,64276.43662304465,NY,Masters,160.7992406032229
1968,23.0,66489.46342065136,NY,Masters,117.57798398618439
1969,48.0,59858.33897115807,LA,Bachelors,166.66244922585722
1970,30.0,52647.26004792038,LA,Bachelors,108.37892313367266
1971,22.0,83857.66276391521,SF,PhD,148.9987277205268
1972,,78082.46834188087,LA,PhD,133.49285232187842
1973,24.0,81041.1822451341,LA,,98.57805514933318
1974,44.0,64946.530180566035,LA,,171.69793271576393
1975,47.0,73834.58462699746,SF,Masters,174.2183771559477
1976,25.0,63519.34352538799,LA,Bachelors,89.81054228453377
1977,39.0,59090.379058445404,,Bachelors,154.7248815045802
1978,27.0,95005.93654213264,SF,Bachelors,123.7780787396848
1979,,,SF,Masters,192.27562686044365
1980,43.0,77611.81507429811,NY,Masters,165.25358632709035
1981,36.0,82536.31020786252,NY,Masters,142.9746343560049
1982,43.0,72010.61329349536,NY,Bachelors,138.69387320876882
1983,58.0,73609.49116037732,NY,,214.51162833034178
1984,33.0,53700.62234569439,NY,Masters,137.70262866956017
1985,59.0,56558.27457345122,NY,PhD,232.5928175119991
1986,39.0,55782.7786730733,NY,Bachelors,125.99718088446973
1987,56.0,,LA,Masters,192.05273162530324
1988,51.0,71063.35979233097,,Bachelors,168.95942961985912
1989,45.0,56559.526543516185,NY,Masters,165.34089505819804
1990,51.0,78701.4826245281,LA,Masters,168.67625821319962
1991,35.0,78151.8469143116,,Bachelors,105.58335646644431
1992,27.0,59575.51013050953,LA,Masters,104.20249361420761
1993,24.0,69582.58683056089,SF,Bachelors,106.25697062686751
1994,,78207.12512590716,NY,Masters,138.8691733034697
1995,28.0,57124.66968820865,NY,Bachelors,102.60552017647801
1996,35.0,78493.40147343925,,Masters,135.22070522298463
1997,,74515.35406245342,NY,PhD,153.75849614642524
1998,36.0,55012.004417484604,LA,Bachelors,131.1089303820171
1999,42.0,73296.95102497152,NY,Masters,153.31414450221436
2000,56.0,75484.72879983857,,Bachelors,181.2512412633387
2001,,60609.983107918015,NY,Bachelors,93.74743159891771
2002,48.0,61790.74525200686,NY,,170.58797731370916
2003,23.0,54873.70103603215,,Masters,99.53355574504472
2004,,63265.015463141586,LA,,203.56884597106105
2005,39.0,69818.76984344279,NY,PhD,175.7967134566983
2006,35.0,61832.16761958519,NY,Masters,139.66970703901464
2007,41.0,47726.681526341694,NY,Masters,169.68237356157135
2008,39.0,59671.1796304506,NY,Masters,135.842843368339
2009,31.0,63740.61839781997,SF,Bachelors,138.58916099080565
2010,46.0,82252.58064448378,NY,Bachelors,152.60506656635897
2011,,78921.47372165397,,Bachelors,86.76852978283961
2012,46.0,82543.31618312503,SF,Masters,181.20557786368857
2013,54.0,58914.71654501548,NY,Masters,197.41300909436035
2014,57.0,72123.26168619015,LA,,179.58201487775486
2015,52.0,33654.302514977,,Bachelors,172.7775798284041
2016,35.0,76433.80597271484,SF,PhD,178.56294895788508
2017,22.0,79163.46510851197,,Bachelors,69.1847503105879
2018,,64725.62248208614,LA,,137.74735859038094
2019,24.0,74431.44717582672,SF,Bachelors,102.99996118213318
2020,56.0,47276.13586944921,NY,Bachelors,169.8087536902292
2021,27.0,57983.99514400264,SF,Masters,116.43472132311179
2022,46.0,81481.73857648413,,PhD,188.98229009374973
2023,34.0,77668.79917809361,LA,Bachelors,117.69501095922024
2024,,63822.182334328485,,Bachelors,181.33007526589017
2025,29.0,82170.43476107066,SF,Bachelors,122.14123829373713
2026,42.0,72074.47175199866,NY,Bachelors,134.95415572753717
2027,55.0,62436.68554116761,NY,Bachelors,172.63560898724174
2028,25.0,67257.5903409506,LA,Masters,106.20684025445745
2029,46.0,63168.734630326966,,PhD,181.1662541360712
2030,36.0,52243.360737722076,LA,Bachelors,124.01037054925831
2031,25.0,88850.28708853152,SF,Masters,110.99548734355267
2032,33.0,61479.63350061113,SF,Bachelors,136.91094493227257
2033,53.0,57514.58928554633,LA,Bachelors,145.54562135948805
2034,53.0,47059.77519229962,NY,Bachelors,176.69772579360782
2035,49.0,30460.481986163097,,,164.58530973496195
2036,34.0,80522.45302178481,LA,Bachelors,127.13549658499791
2037,52.0,81904.13030554318,,,154.53143431851265
2038,35.0,87895.57876892062,LA,Bachelors,126.82422325549396
2039,41.0,67764.41025744726,LA,Bachelors,121.53664416070967
2040,39.0,65170.11209059607,NY,Bachelors,139.16568315955456
2041,50.0,62384.15330045288,NY,PhD,180.11535643649424
2042,27.0,63751.63555242696,LA,Masters,121.88069503413489
2043,53.0,86796.85526110281,NY,PhD,226.24060824383955
2044,,69602.27126906563,NY,,158.8018686260251
2045,23.0,75671.06194002104,NY,Bachelors,99.75314814741398
2046,44.0,63369.89752059394,LA,Bachelors,144.97317514877577
2047,40.0,,NY,Bachelors,126.08995877220633
2048,52.0,41428.91680847891,SF,Masters,187.16608970443673
2049,26.0,51692.137379229316,LA,,86.9575873087943
2050,40.0,75695.65786351837,LA,Bachelors,155.09846281889372
2051,55.0,96259.16126846403,LA,Masters,194.80839009434217
2052,31.0,,NY,Bachelors,115.99411123098372
2053,,57364.437914089845,LA,PhD,188.0849849569037
2054,23.0,85009.94057737516,SF,Bachelors,111.0128928001822
2055,32.0,74855.4766302235,LA,Masters,131.92459180450643
2056,52.0,89353.20717991366,SF,Bachelors,171.0389866747233
2057,36.0,50644.73372883487,LA,PhD,168.75955326794673
2058,30.0,88175.02729016388,NY,Bachelors,108.84959717890314
2059,,46773.138148475926,NY,Masters,157.71120527175472
2060,,65677.41780767699,LA,Bachelors,136.5293685300816
2061,30.0,76191.7412923589,,Masters,134.50527716912902
2062,56.0,72790.20067298641,NY,Bachelors,181.14317538762555
2063,42.0,85908.8850397355,,Bachelors,164.83235623698982
2064,30.0,,NY,PhD,138.0934516022586
2065,49.0,72115.11219548555,NY,PhD,216.82813995457312
2066,28.0,87994.6304917592,SF,Bachelors,116.51323303921278
2067,,,SF,Masters,157.45146516471465
2068,,52864.90480349946,NY,Bachelors,151.21286381006607
2069,,85112.61092239979,SF,Masters,194.31010403532798
2070,25.0,60275.345947844566,SF,Masters,138.1414388631406
2071,25.0,57635.15481905683,LA,Bachelors,90.66218691078579
2072,38.0,55747.963706747396,NY,PhD,161.81157285832924
2073,58.0,67019.72330576557,,Masters,196.84339700857595
2074,50.0,72745.90330559306,LA,Bachelors,161.57263809994566
2075,57.0,,NY,Masters,207.68120326475548
2076,59.0,54045.311849050835,SF,Bachelors,199.91787167314038
2077,,59582.75686206673,LA,Masters,174.4038737556308
2078,56.0,55675.1702817004,LA,Masters,191.58232330788627
2079,28.0,70551.37339824144,SF,Bachelors,119.40073658977035
2080,48.0,75418.3239460132,SF,Masters,174.99190528955265
2081,49.0,73358.10715399889,NY,,181.89826048965463
2082,43.0,,NY,Masters,174.77359431971985
2083,35.0,95064.87572932916,LA,,119.3697845091451
2084,28.0,76355.25399440732,NY,Bachelors,120.2875370776689
2085,58.0,81759.46371833871,,Masters,195.89433889313952
2086,43.0,63780.76375334541,LA,Bachelors,142.8042734984006
2087,26.0,84160.09213992237,SF,Bachelors,113.31153417507053
2088,23.0,63064.71214310017,LA,Masters,111.20955387399742
2089,48.0,76171.72491382886,LA,Bachelors,160.18865745085614
2090,42.0,49429.496977264265,NY,,167.90385828122828
2091,59.0,72493.51197982182,LA,Masters,190.26187311195537
2092,36.0,55369.29647245994,NY,,155.06556955378448
2093,42.0,84040.53481725861,SF,Bachelors,160.22476644078546
2094,31.0,83138.14692998177,NY,Bachelors,109.10227126292862
2095,,63000.58918661361,LA,Bachelors,136.70510072466507
2096,26.0,100743.6239293681,NY,Masters,116.72565521487842
2097,22.0,65711.82555709788,NY,Bachelors,75.74950422716861
2098,34.0,45819.71648991209,LA,PhD,159.86691916137988
2099,42.0,58313.2304445598,LA,Masters,181.34439639461257
2100,47.0,54337.884664632234,NY,PhD,204.75699440539464
2101,42.0,75694.03152679381,NY,Bachelors,147.65635450726398
2102,39.0,51469.554599913215,LA,Bachelors,122.40059487770579
2103,58.0,61911.78976290632,LA,PhD,201.22563415822492
2104,53.0,74718.28255805155,NY,Bachelors,174.99518509050966
2105,57.0,72079.68842067703,LA,Bachelors,183.06625266942677
2106,,69810.34281487331,NY,Bachelors,129.04658919051244
2107,56.0,71890.00778566102,LA,PhD,231.51820208693192
2108,32.0,64442.49853738518,,Masters,121.73776861434307
2109,42.0,45943.71916500504,LA,Masters,152.0827308151322
2110,,64047.426688830325,NY,Masters,173.7648405529422
2111,,77031.24676472928,SF,Bachelors,113.64751407470007
2112,55.0,67945.97517085893,NY,Masters,187.5292899844635
2113,39.0,75872.32559695751,NY,Bachelors,139.35955696084977
2114,56.0,61198.25455735772,NY,Masters,190.9502187647689
2115,50.0,84915.04119816892,SF,Bachelors,189.27549567005218
2116,50.0,31655.23198792999,LA,Bachelors,170.47395011360663
2117,59.0,72121.60769385032,LA,Masters,189.4994318139236
2118,42.0,,SF,Bachelors,140.15962144252282
2119,34.0,92465.47774062195,SF,Masters,154.8750903468537
2120,38.0,66522.60746136287,LA,Bachelors,128.4768483985917
2121,30.0,50107.02766535674,NY,Bachelors,116.05640419545881
2122,22.0,90497.09263515039,SF,Bachelors,111.94941091558434
2123,23.0,69222.0224979166,NY,Masters,127.08415901235539
2124,50.0,67615.45691095179,LA,Bachelors,164.03434007977862
2125,54.0,56607.180386834036,LA,Masters,185.5786404148432
2126,31.0,51251.68778712614,,,115.08922295855933
2127,42.0,78457.94753386531,,Bachelors,138.65307609133242
2128,49.0,,LA,Bachelors,144.24751343933232
2129,32.0,73023.16002699132,SF,PhD,180.42549055233752
2130,55.0,,NY,Masters,193.86740821947566
2131,29.0,54025.01762336276,NY,Bachelors,103.20160805273042
2132,43.0,48516.2701717016,LA,Masters,141.1608626517507
2133,29.0,61591.8223588304,SF,Masters,128.78568102935316
2134,36.0,54912.19652876554,NY,Bachelors,117.86943265586527
2135,,44360.35457063432,NY,Masters,156.4632584495309
2136,44.0,79770.17518529572,NY,Bachelors,149.43969071332003
2137,45.0,50214.04207772549,NY,Masters,175.2686091235361
2138,40.0,84758.84022146101,SF,Masters,178.08508980802722
2139,26.0,75911.07565170195,LA,Bachelors,105.14426219552938
2140,53.0,74415.11781427599,LA,Bachelors,169.81683877299767
2141,,94979.63569090137,LA,,124.67447662916827
2142,,50712.96048903213,LA,Masters,153.12488778638073
2143,58.0,83106.57994073194,NY,Masters,200.08780192529014
2144,29.0,65535.36140467855,NY,Bachelors,118.96504934664891
2145,34.0,108566.05234944311,LA,Bachelors,107.72948817630154
2146,29.0,64288.083532911856,NY,Bachelors,112.53267582844263
2147,44.0,61865.374958115724,LA,Bachelors,133.04619308304822
2148,22.0,76383.036622859,NY,Masters,122.78514225066897
2149,45.0,66866.3720168704,NY,PhD,195.34522814980238
2150,56.0,58623.05556550196,NY,Masters,216.71946667837585
2151,45.0,55445.84824096244,LA,Bachelors,135.1408213572381
2152,,91873.06732581105,NY,Masters,145.17018455921274
2153,26.0,52548.075521500126,SF,PhD,150.6769340233029
2154,41.0,73346.3134057075,NY,Masters,151.1792676105785
2155,42.0,,,Masters,156.80990851897155
2156,52.0,86567.42478163949,,PhD,215.95316572354326
2157,57.0,60975.2139672784,SF,Masters,203.0537015416943
2158,32.0,66907.22799061357,SF,Bachelors,141.55233476576865
2159,36.0,63997.09748478441,NY,Bachelors,112.06399879497748
2160,40.0,46974.718560011876,NY,PhD,180.30012051078967
2161,28.0,78062.76074530173,LA,Bachelors,95.61118575111507
2162,49.0,70577.55468452213,NY,Bachelors,171.49066692661768
2163,,91608.77620902818,NY,Bachelors,117.22690812901409
2164,26.0,57651.92354047866,SF,Masters,107.54257157109353
2165,51.0,86330.44837926544,,PhD,191.8369941476284
2166,53.0,87388.51225426307,LA,Bachelors,164.57745677003658
2167,29.0,70706.0753021183,SF,Masters,114.749885580087
2168,31.0,37437.076437494965,LA,PhD,144.27499132959454
2169,59.0,62311.48513833564,LA,Bachelors,172.71193033098945
2170,53.0,96788.06686456176,LA,Bachelors,152.3142495122733
2171,49.0,74455.83657237864,NY,PhD,191.97334262200505
2172,38.0,80400.9955880783,NY,Bachelors,127.98290345899156
2173,52.0,68662.50127547547,SF,Masters,190.03792690729588
2174,29.0,66648.35635205307,SF,Masters,140.01716816360755
2175,46.0,41989.83146950741,SF,,174.4920585594246
2176,30.0,81921.0882558296,LA,PhD,140.49848403199434
2177,23.0,86195.21807083565,SF,Bachelors,119.97538942945332
2178,36.0,55737.06571799968,NY,Bachelors,119.76990778981414
2179,24.0,67317.17317737539,NY,Bachelors,102.22157959310144
2180,57.0,65293.88083968564,LA,Bachelors,194.17787071534815
2181,,76302.29940979429,LA,Masters,92.64644434464222
2182,35.0,61834.54627736357,NY,Masters,126.68580456170514
2183,46.0,83970.11384774503,NY,PhD,204.1585215872447
2184,31.0,71069.86474186734,NY,Bachelors,120.5480459090275
2185,42.0,31758.654166229535,LA,Masters,143.2553457500512
2186,57.0,76640.80412788964,LA,Masters,177.26889581006057
2187,33.0,84945.26481386177,LA,Masters,128.5379245639788
2188,48.0,52719.07509602592,NY,,176.44455390664484
2189,23.0,76130.90402461862,LA,Bachelors,89.93050902203194
2190,34.0,97449.39504631315,LA,Bachelors,105.50350162659706
2191,53.0,71680.99562767358,LA,Bachelors,159.99775059882032
2192,52.0,87124.43296494235,NY,Masters,180.80414785514557
2193,37.0,63367.675446452195,,PhD,164.49914593182316
2194,53.0,69730.53567314266,SF,Bachelors,172.484727155985
2195,53.0,66930.68068110482,NY,Bachelors,173.93750495904814
2196,55.0,64193.193604786655,NY,Bachelors,204.4099919205505
2197,32.0,67784.16932375386,LA,Masters,114.22406198636108
2198,31.0,45539.77328613524,LA,,99.84896115239569
2199,36.0,65036.79798425055,NY,Bachelors,129.66284738838206
2200,38.0,90067.09683140178,NY,Bachelors,107.18013975202786
2201,39.0,55544.6491472225,NY,,138.45351139469116
2202,30.0,54008.00092790034,SF,Masters,143.2672455375486
2203,46.0,70918.18557092133,LA,Masters,159.080026215172
2204,35.0,71667.74715035867,LA,Bachelors,128.9137814614508
2205,46.0,75661.9707858098,SF,Bachelors,163.64523044798264
2206,43.0,,,Bachelors,144.97031522412803
2207,51.0,71077.962466875,SF,Bachelors,171.31441074705882
2208,41.0,64736.72839556501,LA,Bachelors,129.66101835473248
2209,42.0,,NY,Bachelors,132.91864412485188
2210,53.0,68929.12197534024,SF,Masters,196.78250584936572
2211,,80868.95494663696,SF,Bachelors,146.52219005897314
2212,56.0,77725.81939528501,,,179.0013785633445
2213,53.0,43836.368095910686,NY,PhD,200.85888034882237
2214,51.0,73778.88044963624,SF,Masters,197.96268341537169
2215,33.0,56608.45711214246,SF,Masters,149.18689336006483
2216,,90882.46007832073,NY,Masters,160.81136366867534
2217,42.0,74894.0467439257,NY,Bachelors,136.7634005130593
2218,34.0,83444.2594019591,NY,Masters,141.20580905226083
2219,42.0,,SF,,187.83062190203452
2220,29.0,69009.17501653785,,Bachelors,117.23551431973611
2221,28.0,92437.6737647987,,Bachelors,98.95113809203713
2222,44.0,84591.61594937525,NY,,141.29962537626
2223,53.0,71767.87978371322,NY,Bachelors,190.3454190841597
2224,,67005.00360793903,LA,Bachelors,115.19570440684329
2225,43.0,44392.37911703695,LA,Bachelors,135.36839430064128
2226,43.0,74868.5130231121,SF,,155.47062382536382
2227,46.0,68108.44046020428,LA,Bachelors,147.99893540446567
2228,43.0,78309.34070623414,LA,Bachelors,141.03230867951618
2229,49.0,82867.28262302179,NY,Bachelors,158.48308001426895
2230,50.0,88493.8164257087,NY,Bachelors,164.90774757954776
2231,34.0,75054.89366341606,,Masters,125.31998737940582
2232,39.0,54304.59302307692,NY,,139.3595888176759
2233,23.0,37760.296736228,NY,PhD,124.63473615982564
2234,50.0,57629.50209464812,SF,Masters,177.62771434763417
2235,42.0,90002.32749257602,LA,,166.35385073680584
2236,36.0,97352.37203949162,NY,Masters,146.19833889391603
2237,48.0,66431.48872346237,NY,Bachelors,177.62780614617836
2238,52.0,48085.611185764734,NY,Bachelors,150.6005972355968
2239,36.0,60273.7963749574,SF,PhD,160.91622149696346
2240,,,NY,Bachelors,156.15063123618006
2241,45.0,61134.8023970934,NY,PhD,187.25806616001515
2242,34.0,78836.85921501271,LA,Masters,119.57657373805843
2243,43.0,72528.37451947053,NY,,159.76608855368195
2244,58.0,80650.0488855558,NY,Bachelors,177.5270686631135
2245,54.0,97270.16498420556,NY,Masters,203.87631363048905
2246,24.0,78846.72213301508,NY,Bachelors,100.44952058954634
2247,40.0,72203.74414956894,NY,Bachelors,130.18884411002387
2248,44.0,98925.60348713379,NY,Masters,160.26963895279397
2249,50.0,75243.28152437593,SF,Masters,204.73126154008256
2250,51.0,58105.787540025995,NY,Bachelors,164.84676115115047
2251,46.0,,LA,Bachelors,155.93588788725825
2252,58.0,76711.83313199456,,PhD,225.07287417326305
2253,29.0,,LA,Masters,117.31102609607777
2254,37.0,,NY,Masters,145.7575188392582
2255,29.0,,NY,PhD,144.07136293181023
2256,22.0,62021.65963747365,LA,,89.00184262871754
2257,26.0,66013.60271930663,LA,Bachelors,110.69984434877291
2258,24.0,57358.05096637208,,Masters,93.02395804559161
2259,22.0,75792.32032239724,NY,Masters,113.2232164094367
2260,25.0,74668.0197093823,SF,Bachelors,115.24551505695801
2261,56.0,,NY,Bachelors,162.9652499693681
2262,53.0,69064.4599084502,NY,Masters,179.3879210765359
2263,55.0,67335.05115962407,LA,Bachelors,161.36799097950865
2264,46.0,91630.08696480273,NY,PhD,199.3054988065945
2265,31.0,71011.08830256705,LA,Bachelors,117.7299526441109
2266,42.0,88956.50269083216,LA,Bachelors,117.80447610845104
2267,48.0,55053.76025250529,SF,,176.59417123965187
2268,48.0,78837.66751302069,SF,Masters,191.25278654872457
2269,23.0,58979.454450099765,LA,PhD,128.64304494270974
2270,34.0,61657.721075599984,LA,Masters,131.99376848600053
2271,30.0,63821.41240108673,NY,PhD,160.05725494733747
2272,57.0,62881.01547094333,LA,,184.7304475733649
2273,43.0,62955.93015277224,NY,Bachelors,131.67958056717345
2274,47.0,88259.12634835848,NY,Masters,173.54312202121181
2275,33.0,70681.1675967646,NY,PhD,155.78235924453838
2276,38.0,73375.83083814413,LA,Masters,135.20756220277204
2277,35.0,63142.60054672825,,Masters,128.48062354832638
2278,35.0,82854.08955577163,SF,Bachelors,140.68199984560485
2279,,75325.8441735838,NY,,165.54694618485962
2280,41.0,65366.070334753924,SF,PhD,194.82086341423818
2281,,,LA,Bachelors,106.1582089560356
2282,37.0,73244.44687602806,LA,Bachelors,132.17624467093265
2283,52.0,78635.19283803187,LA,Masters,169.94609601316975
2284,27.0,55317.2824251498,NY,Bachelors,100.97155518719427
2285,40.0,,SF,Masters,156.16812976705705
2286,58.0,78057.40752191434,LA,Bachelors,169.9787502080215
2287,25.0,,SF,Masters,119.34314441124388
2288,25.0,60267.21724885165,LA,Masters,112.25816058090062
2289,41.0,75653.63412439602,SF,Masters,178.99721856182464
2290,31.0,86575.27658277415,LA,Bachelors,112.84169196014614
2291,45.0,,NY,Bachelors,153.83724423769024
2292,56.0,99379.82152550636,NY,Bachelors,186.84406730213053
2293,47.0,72156.54223474015,LA,Bachelors,148.02206545530012
2294,58.0,62736.59677777071,LA,Masters,190.79519732069562
2295,,,NY,,185.7874839780048
2296,42.0,61846.10614414514,,Bachelors,163.83975687696127
2297,42.0,58568.570725815225,LA,Bachelors,109.6834271555654
2298,31.0,65421.009214523496,SF,Masters,121.7883600366027
2299,59.0,63539.9004973434,,Bachelors,208.31384037743888
2300,25.0,,LA,PhD,126.58230703329251
2301,,,SF,Masters,177.11089747869622
2302,38.0,71276.83085946723,LA,Masters,134.77028677885724
2303,28.0,93924.3017710798,SF,Masters,153.4994133996737
2304,25.0,71832.11071111071,NY,Bachelors,102.00809787484827
2305,50.0,92751.13432182667,NY,Masters,186.203960843474
2306,35.0,88030.84901598924,LA,Masters,129.54977148181675
2307,24.0,78880.60355050949,LA,PhD,117.1839072704631
2308,45.0,64687.7081509222,,PhD,160.67822252533276
2309,58.0,85607.61966023657,,Bachelors,184.28134534904305
2310,37.0,66250.3762204289,NY,,137.10419080315958
2311,25.0,69969.85517459558,SF,,129.235720006429
2312,45.0,74952.98011248391,LA,Masters,147.11196086668608
2313,55.0,,LA,Bachelors,182.45143951740874
2314,51.0,59195.984223841944,LA,,158.92656530436616
2315,39.0,47093.51627525696,LA,Bachelors,134.41262895236852
2316,40.0,84386.99395488219,,Masters,166.34560805614692
2317,52.0,,LA,PhD,185.24798980410105
2318,40.0,44190.835112554865,,Masters,164.69199701635344
2319,,58798.18975694715,LA,Bachelors,134.85961203549675
2320,43.0,72685.98143910077,LA,Bachelors,136.5933395183285
2321,45.0,,SF,Bachelors,167.9022487359175
2322,,47223.195115493625,NY,Bachelors,130.5643632271413
2323,51.0,68661.42000186368,SF,Masters,199.84851736987028
2324,59.0,78094.81892880946,LA,Bachelors,161.51053057306055
2325,52.0,64727.322971510795,SF,Masters,180.68707507104511
2326,57.0,73837.44472651591,NY,PhD,225.7819890857807
2327,40.0,,SF,PhD,178.54626773539303
2328,57.0,83637.94527549282,,Bachelors,183.35939182660792
2329,,,SF,Bachelors,181.54147086914074
2330,54.0,52868.8264135843,NY,Bachelors,164.32531398513393
2331,39.0,70433.90296092327,,Masters,148.525943990146
2332,49.0,48497.11041567256,LA,PhD,195.96258291181388
2333,32.0,38423.33217905815,NY,Bachelors,104.39551510151406
2334,54.0,86256.0294708102,NY,Bachelors,162.76760358187585
2335,38.0,55236.63277658772,NY,PhD,154.09950099057562
2336,,49995.22626124281,LA,Masters,103.88816074360369
2337,,57823.61834575588,LA,PhD,128.64009712442734
2338,,57150.24052883807,NY,,136.59813030860448
2339,48.0,67868.32808254684,NY,Bachelors,175.74822376655948
2340,36.0,53597.6989947105,LA,Bachelors,124.69700548027359
2341,27.0,,LA,Bachelors,98.41073116643196
2342,35.0,79693.51196736573,NY,Masters,156.36182998047153
2343,32.0,50875.12824076697,NY,Bachelors,106.72693505117938
2344,30.0,60728.55065577418,SF,Bachelors,134.09485726405597
2345,47.0,62154.14139942121,SF,PhD,200.6235792897267
2346,37.0,67524.88957950487,SF,Bachelors,138.64776914350674
2347,26.0,86240.25275475523,SF,Masters,137.56032265185854
2348,31.0,87104.70122503913,NY,Bachelors,114.85910224029787
2349,24.0,107483.0107924868,LA,,109.11835579857528
2350,34.0,35959.391062687326,LA,,113.4392670727968
2351,51.0,56135.564152725565,,Masters,175.80994030040083
2352,27.0,97210.13771612475,,Bachelors,104.31760121326666
2353,38.0,42989.49523334748,LA,Bachelors,133.98720340851554
2354,40.0,96868.9759625606,,Masters,126.43297000754892
2355,56.0,72210.26909714867,NY,Bachelors,187.2973363154302
2356,47.0,72761.99159533817,LA,Bachelors,129.4980822390463
2357,26.0,50803.03020820794,NY,PhD,132.49763928843788
2358,50.0,63232.551699935546,NY,PhD,205.75289262090695
2359,58.0,96210.6453956486,NY,Bachelors,166.711730105473
2360,41.0,,NY,Bachelors,144.93619756601248
2361,42.0,63332.51457684692,NY,Bachelors,131.81984209439545
2362,31.0,76085.78794568854,SF,Bachelors,118.85273304079847
2363,26.0,67116.73599546014,LA,PhD,120.53393120973843
2364,57.0,75177.26724709662,,Masters,175.0737596670972
2365,27.0,57253.88001760118,NY,Bachelors,90.49405117495249
2366,47.0,68842.71027087842,LA,PhD,203.9655830154966
2367,25.0,60383.85601838922,LA,Masters,106.09063943570051
2368,56.0,,LA,,172.3433955482928
2369,22.0,77229.36680871528,,,80.46793530792159
2370,45.0,51493.40737666667,SF,Bachelors,162.92634657898103
2371,57.0,67528.88604843846,SF,Masters,204.41420741724903
2372,27.0,83891.02368741867,LA,Bachelors,86.18722320482686
2373,52.0,47532.798151893556,NY,Bachelors,160.90899512027005
2374,41.0,79070.26145424403,LA,Bachelors,145.51997455406124
2375,45.0,65502.798145470064,,Bachelors,129.0929823588415
2376,46.0,55502.14898609404,,Masters,140.25037710373743
2377,57.0,100343.84933329103,SF,Masters,205.63420583982426
2378,42.0,,LA,Bachelors,116.48250242115209
2379,51.0,61478.606656348886,SF,Bachelors,168.86141022281595
2380,45.0,58296.80616450397,NY,Masters,155.31250026244916
2381,51.0,83217.43702655044,,Bachelors,156.3968110664056
2382,43.0,60819.156603048825,NY,Masters,163.62806410783995
2383,49.0,81347.77147811539,SF,,191.3244805555633
2384,,69962.80253315259,SF,Bachelors,112.73949568073738
2385,56.0,86742.82096650773,LA,Masters,185.5258913456053
2386,49.0,54361.90828775674,LA,Masters,159.1172699839734
2387,35.0,56454.05141355994,LA,Bachelors,121.76654843157338
2388,31.0,,SF,Bachelors,113.35475991154568
2389,37.0,67029.00253712836,SF,PhD,179.83356657267234
2390,37.0,64681.64456954484,LA,Bachelors,125.49807174453532
2391,,109471.60608139777,LA,Masters,200.7386559417846
2392,46.0,100948.70506527861,NY,Masters,154.49351727003747
2393,34.0,74485.82612231564,LA,Bachelors,142.53703753401928
2394,,76254.58111075686,LA,Bachelors,106.11702935031684
2395,30.0,66453.51729880628,NY,Bachelors,133.93128775335893
2396,57.0,54252.61699722804,SF,Bachelors,201.7227560724117
2397,41.0,67268.91639167121,LA,Masters,138.75535456538358
2398,39.0,81566.7662719308,SF,PhD,190.34107071576733
2399,42.0,,NY,,154.9268486623909
2400,25.0,84935.62630784058,LA,Bachelors,93.01597829539418
2401,54.0,47353.38560268683,LA,PhD,188.14728448456182
2402,48.0,65661.5848276943,NY,Masters,168.8394867817315
2403,28.0,47966.986527010115,LA,PhD,143.88844484413642
2404,,87532.65336104078,NY,Bachelors,113.3808712029312
2405,36.0,,NY,Masters,155.794871702392
2406,39.0,69293.3482655345,NY,Masters,139.29361390577506
2407,53.0,77200.75402007502,NY,Bachelors,154.88362126650944
2408,32.0,111492.09879717848,LA,PhD,158.47684107357827
